ID,Tweet,Timestamp,date
941846281030217728,"RT @UPROXX: #HaltandCatchFire, #Girls, #GameofThrones &amp; more: The best TV images of 2017 https://t.co/2TS73ydhK7 https://t.co/Ra6PZIac1E",1513377826.0,2017-12-16 01:43:46
936834160584306688,RT @FIFAWorldCup: Here they are! The groups for the 2018 FIFA World Cup Russia! 🇷🇺🙌 Which game are you most looking forward to?! 😁 #WorldC…,1512182844.0,2017-12-02 05:47:24
930245806485131270,"RT @FIFAWorldCup: Goodbye to an 🇮🇹@azzurri legend 😢 Forever a #WorldCup winner, @gianluigibuffon 🏆👏 https://t.co/2W2dYu24BV",1510612058.0,2017-11-14 01:27:38
915083750517682176,RT @BIGstertweets: Immortalized by @IwanBaan! Check out #LEGOHouse photos on big.dk + read @OllyWainwright's experience in @Guardian: https…,1506997142.0,2017-10-03 05:19:02
874849209614258178,"RT @piersmorgan: Daylight now, fire still raging. Horrific scenes. ((via @Natalie_Oxford) #grenfelltower #kensington https://t.co/sU0LtW…",1497404480.0,2017-06-14 04:41:20
837160019866968064,"RT @PritzkerPrize: Robin Pogrebin of The New York Times writes, ""In perhaps the clearest signal yet that the era of the solo... https://t.c…",1488418677.0,2017-03-02 04:37:57
830381222060711937,"RT @KaohsiungCity: Happy #LanternFestival! The last and also longest #Kaohsiung Sizihwan harbor #fireworks show will last 20mins, 17secs to…",1486802485.0,2017-02-11 11:41:25
826594893514420225,RT @netflix: Feeling the love this month. Here are a few of the things coming to Netflix in February. https://t.co/mE0PiKPRSk,1485899754.0,2017-02-01 00:55:54
824975742903611393,RT @juventusfcen: Happy Chinese New Year from everyone at Juventus! #YearOfTheRooster #CNY https://t.co/yEhN47Sx6t,1485513719.0,2017-01-27 13:41:59
821881733985374208,"RT @netflix: They live for their design. You live because of it. Abstract: The Art of Design, coming to Netflix February 10. https://t.co/z…",1484776049.0,2017-01-19 00:47:29
818769069071417345,RT @CGTNOfficial: FIFA says it will expand World Cup to 48 teams from 32 as of 2026 https://t.co/KEC9HBiO7Y,1484033932.0,2017-01-10 10:38:52
818350678443597824,"nowadays China pic: high density society, mad traffic, socalled green-tech, weird architecture, construction sites… https://t.co/fLmi7ytgKe",1483934180.0,2017-01-09 06:56:20
816522059425554434,RT @CNN: 20 minutes. That's how long it takes for this thick cloud of smog to totally envelop the Chinese city of Beijing https://t.co/4WED…,1483498203.0,2017-01-04 05:50:03
811133627941601281,RT @ModernnArch: Please RT if you like!! #architecture #design #architects #interiordesign Herzog &amp;#038; de Meuron to... https://t.co/AbipQ…,1482213501.0,2016-12-20 08:58:21
810872866115756036,RT @archpaper: Explore WEISS/MANFREDI’s @KentState Center for Architecture and Environmental Design: https://t.co/z2RvCki55e https://t.co/p…,1482151331.0,2016-12-19 15:42:11
721965156318769152,RT @WACommunity: Yenikapi Transfer Point/Archaeo-Park Area by Tabanlioglu Architects wins WA Awards Designed https://t.co/Iz3XWx4z9o https:…,1460954081.0,2016-04-18 07:34:41
718650351470166016,"just been defrauded 1300CNY buying 2nd-hand tickets of @NightwishBand Beijing live, now I have to spend another 1000+ to get a ticket. sad.",1460163770.0,2016-04-09 04:02:50
715671195182563329,"RT @Wikipedia: Dame Zaha Hadid, 1st woman awarded Pritzker Architecture Prize, has died. Wikipedians are updating her article here: https:/…",1459453484.0,2016-03-31 22:44:44
715670845063041026,RT @ArchRecord: Remembering Zaha: Frank Gehry reflects on his peer and friend. https://t.co/qB3hjdTJtW #ZahaHadid @FGehry @ZHA_News https:/…,1459453400.0,2016-03-31 22:43:20
715670485166637056,RT @ArchRecord: #ZahaHadid's designs blurred the line between art &amp; architecture. More on her life &amp; work: https://t.co/cpSTPvdxQk https://…,1459453314.0,2016-03-31 22:41:54
715470023439966208,RT @archi_tours: The Infinite Bridge in Aarhus https://t.co/Wbqglv9CHM #architecture for all #people https://t.co/64b8akueGz,1459405521.0,2016-03-31 09:25:21
712523621026119680,RT @TheWeekUK: Saudi Arabia Uncovered: #ITV series casts fresh light on daily life in the brutal regime https://t.co/PVgulKjzhU https://t.…,1458706643.0,2016-03-23 06:17:23
712180062355726336,RT @SCMP_News: Hundreds were involved across 24 provinces in China’s 570 million yuan vaccine scandal https://t.co/Y2DWbZJOm8,1458624733.0,2016-03-22 07:32:13
991400817398878208,RT @K1Says: I repeat.... The winner tonight would be the eventual champions of the UCL.... Roma and Liverpool can't stand this level of F…,1525192548.0,2018-05-01 19:35:48
991299626673242112,RT @genoeric1: Slay queens are less on this app because it's the only app where beauty and brains move hand in hand 🤣🤣🤣 https://t.co/j13ust…,1525168423.0,2018-05-01 12:53:43
991296789813891072,RT @Vision_Catalyst: I will representing the city at the regional contest in Calgary on May 11th. https://t.co/CrlJSj0KmH,1525167746.0,2018-05-01 12:42:26
991247286993915905,"RT @datmastermind: Superhero movies are really funny, they say the world is in danger, but they end up saving only America 😥. https://t.co/…",1525155944.0,2018-05-01 09:25:44
991218318978830336,RT @Vision_Catalyst: Thank you friends for your kind words. We won this together. I will be representing my city at the regional contest on…,1525149037.0,2018-05-01 07:30:37
991105141662277632,"RT @OgbeniDipo: ""I just want your time."" ""I just want attention."" Bro, its a lie o. Make money and spend on your woman/women.",1525122054.0,2018-05-01 00:00:54
990957891908759554,"RT @etomikash: Happy birthday Etomi, I pray God's grace and mercy upon your life begin to overflow. Its just the beginning go and shake the…",1525086947.0,2018-04-30 14:15:47
989616899167326210,RT @keenertaylor: My parents have been married for 34 years. My mom is in the final stages of young onset dementia (diagnosed 5 years ago a…,1524767229.0,2018-04-26 21:27:09
989587016500305920,RT @thecableng: Court sends @dino_melaye’s brother to Kuje prison https://t.co/BXsM1bAGFr via @thecableng,1524760105.0,2018-04-26 19:28:25
989560703760650242,"RT @thecableng: BREAKING: Soldiers, Boko Haram fighters currently exchanging gunfire in Maiduguri | TheCable https://t.co/840PmPI3gH https:…",1524753831.0,2018-04-26 17:43:51
989497655788220416,"RT @thecableng: BREAKING: Gunmen invade another church in #Benue, ‘kill 7’ | TheCable https://t.co/1HpBcks5fg https://t.co/MsyYhlIy4W",1524738799.0,2018-04-26 13:33:19
